recall_id,organization,product_name,issue,category,updated_at,data_received_at
70702,Transport Canada,Bus recalled by GLAVAL,Accessories,Vehicles - Bus,2012-12-11,2023-11-14 03:12:49.171373
70765,Transport Canada,Car recalled by MERCEDES-BENZ,Airbag,Vehicles - Car,2012-12-10,2023-11-14 03:12:49.171373
70763,Transport Canada,Car recalled by NISSAN,Steering,Vehicles - Car,2012-12-10,2023-11-14 03:12:49.171373
70755,Transport Canada,Motorcycle recalled by TRIUMPH,Electrical,Vehicles - Motorcycle,2012-12-10,2023-11-14 03:12:49.171373
71201,Transport Canada,Motorhome recalled by THOR MOTOR COACH,Other,Vehicles - Motorhome,2012-12-10,2023-11-14 03:12:49.171373
48331,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48329,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48470,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48385,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
49262,Health Canada,,"Undeclared substance, Product safety",Health product - Drugs,2012-12-10,2023-11-14 03:12:49.171373
48103,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48102,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48101,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48099,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48098,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48353,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48463,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48464,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48465,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48557,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48563,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48564,Health Canada,,Labelling,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48565,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48375,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48562,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48538,Health Canada,,"Undeclared substance, Product safety",Health product - Drugs,2012-12-10,2023-11-14 03:12:49.171373
48539,Health Canada,,"Labelling, Product safety",Health product - Drugs,2012-12-10,2023-11-14 03:12:49.171373
48540,Canadian Food Inspection Agency,,Egg,Food,2012-12-10,2023-11-14 03:12:49.171373
48560,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48555,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48559,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48554,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48553,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48382,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48545,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48546,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48547,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
48381,Health Canada,,,Health product - Medical device,2012-12-10,2023-11-14 03:12:49.171373
21969,Health Canada,,,Consumer product - Electronics,2012-12-09,2023-11-14 03:12:49.171373
48450,Canadian Food Inspection Agency,,Marine Biotoxin,Food,2012-12-08,2023-11-14 03:12:49.171373
48537,Canadian Food Inspection Agency,,Marine Biotoxin,Food,2012-12-07,2023-11-14 03:12:49.171373
48571,Health Canada,,Flammability hazard,Consumer product - Clothing and accessories,2012-12-06,2023-11-14 03:12:49.171373
48531,Canadian Food Inspection Agency,,Salmonella,Food,2012-12-05,2023-11-14 03:12:49.171373
48303,Canadian Food Inspection Agency,,,Food,2012-12-05,2023-11-14 03:12:49.171373
48900,Health Canada,,,Health product - Medical device,2012-12-05,2023-11-14 03:12:49.171373
48523,Canadian Food Inspection Agency,,Milk,Food,2012-12-05,2023-11-14 03:12:49.171373
48530,Health Canada,,Electrical hazard,Consumer product - Household items,2012-12-04,2023-11-14 03:12:49.171373
48529,Health Canada,,Product safety,Food,2012-12-04,2023-11-14 03:12:49.171373
48525,Health Canada,,,Consumer product - Tools and accessories,2012-12-04,2023-11-14 03:12:49.171373
48569,Health Canada,,Product safety,"Health product - Drugs, Health product - Natural health products",2012-12-04,2023-11-14 03:12:49.171373
48528,Health Canada,,Flammability hazard,Consumer product - Household items,2012-12-03,2023-11-14 03:12:49.171373
48572,Canadian Food Inspection Agency,,,Food,2012-12-03,2023-11-14 03:12:49.171373
48520,Health Canada,,Electrical hazard,"Consumer product - Electronics, Consumer product - Sports and fitness",2012-12-03,2023-11-14 03:12:49.171373
48527,Health Canada,,"Chemical hazard, Product safety","Consumer product - Household items, Consumer product - Specialized products",2012-12-03,2023-11-14 03:12:49.171373
70798,Transport Canada,Light Truck & Van recalled by UTILIMASTER,Other,Vehicles - Light Truck & Van,2012-12-03,2023-11-14 03:12:49.171373
48522,Canadian Food Inspection Agency,,Salmonella,Food,2012-12-02,2023-11-14 03:12:49.171373
48519,Canadian Food Inspection Agency,,Salmonella,Food,2012-12-02,2023-11-14 03:12:49.171373
48518,Health Canada,,"Labelling, Product safety",Health product - Drugs,2012-11-30,2023-11-14 03:12:49.171373
48521,Health Canada,,,Health product - Drugs,2012-11-30,2023-11-14 03:12:49.171373
48516,Canadian Food Inspection Agency,,Salmonella,Food,2012-11-30,2023-11-14 03:12:49.171373
48517,Canadian Food Inspection Agency,,Listeria,Food,2012-11-30,2023-11-14 03:12:49.171373
70717,Transport Canada,Bus recalled by NOVA BUS,Other,Vehicles - Bus,2012-11-29,2023-11-14 03:12:49.171373
48488,Canadian Food Inspection Agency,,Milk,Food,2012-11-28,2023-11-14 03:12:49.171373
48512,Canadian Food Inspection Agency,,Sulphites,Food,2012-11-28,2023-11-14 03:12:49.171373
48511,Health Canada,,Product safety,Health product - Medical device,2012-11-28,2023-11-14 03:12:49.171373
48374,Canadian Food Inspection Agency,,Mustard,Food,2012-11-28,2023-11-14 03:12:49.171373
48469,Health Canada,,Flammability hazard,Consumer product - Household items,2012-11-27,2023-11-14 03:12:49.171373
48395,Health Canada,,,Consumer product - Electronics,2012-11-27,2023-11-14 03:12:49.171373
48373,Canadian Food Inspection Agency,,Extraneous Material,Food,2012-11-27,2023-11-14 03:12:49.171373
70980,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Seats And Restraints,Vehicles - Truck - Med. & H.D.,2012-11-27,2023-11-14 03:12:49.171373
70769,Transport Canada,Bus recalled by NAVISTAR,Brakes,Vehicles - Bus,2012-11-27,2023-11-14 03:12:49.171373
48477,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48468,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48478,Health Canada,,,"Consumer product, Health product - Medical device",2012-11-26,2023-11-14 03:12:49.171373
48394,Health Canada,,Labelling,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
49441,Health Canada,,"Product quality, Product safety",Health product - Drugs,2012-11-26,2023-11-14 03:12:49.171373
48479,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48480,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48475,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48474,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48472,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48436,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48467,Canadian Food Inspection Agency,,Mustard,Food,2012-11-26,2023-11-14 03:12:49.171373
48372,Health Canada,,Labelling,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48462,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48461,Health Canada,,Product quality,Health product - Drugs,2012-11-26,2023-11-14 03:12:49.171373
48435,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48358,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48482,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
49439,Health Canada,,Product safety,Health product - Drugs,2012-11-26,2023-11-14 03:12:49.171373
48418,Health Canada,,Flammability hazard,Consumer product - Beauty and personal care,2012-11-26,2023-11-14 03:12:49.171373
48406,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48550,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48567,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48566,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48423,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48487,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48486,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48400,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48485,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48425,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48549,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48484,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48483,Health Canada,,,Health product - Medical device,2012-11-26,2023-11-14 03:12:49.171373
48476,Canadian Food Inspection Agency,,Sulphites,Food,2012-11-23,2023-11-14 03:12:49.171373
48514,Canadian Food Inspection Agency,,Mustard,Food,2012-11-23,2023-11-14 03:12:49.171373
48459,Canadian Food Inspection Agency,,Listeria,Food,2012-11-22,2023-11-14 03:12:49.171373
70718,Transport Canada,Chassis Cab recalled by MITSUBISHI FUSO,Fuel Supply,"Vehicles - Chassis Cab, Vehicles - Truck - Med. & H.D.",2012-11-22,2023-11-14 03:12:49.171373
48442,Health Canada,,,"Consumer product - Outdoor living, Consumer product - Sports and fitness",2012-11-21,2023-11-14 03:12:49.171373
48499,Health Canada,,Product safety,Health product - Drugs,2012-11-21,2023-11-14 03:12:49.171373
48460,Health Canada,,,Health product - Drugs,2012-11-21,2023-11-14 03:12:49.171373
48414,Health Canada,,,Health product - Drugs,2012-11-21,2023-11-14 03:12:49.171373
48434,Canadian Food Inspection Agency,,Salmonella,Food,2012-11-21,2023-11-14 03:12:49.171373
70721,Transport Canada,Car recalled by VOLKSWAGEN,Airbag,Vehicles - Car,2012-11-20,2023-11-14 03:12:49.171373
48392,Canadian Food Inspection Agency,,,Food,2012-11-19,2023-11-14 03:12:49.171373
48445,Canadian Food Inspection Agency,,"Milk, Soy",Food,2012-11-19,2023-11-14 03:12:49.171373
48506,Canadian Food Inspection Agency,,Mustard,Food,2012-11-19,2023-11-14 03:12:49.171373
48505,Health Canada,,,Consumer product - Sports and fitness,2012-11-19,2023-11-14 03:12:49.171373
48494,Canadian Food Inspection Agency,,Extraneous Material,Food,2012-11-19,2023-11-14 03:12:49.171373
48444,Canadian Food Inspection Agency,,Gluten,Food,2012-11-16,2023-11-14 03:12:49.171373
48428,Health Canada,,,Consumer product - Household items,2012-11-16,2023-11-14 03:12:49.171373
48552,Health Canada,,Flammability hazard,Consumer product - Chemicals,2012-11-16,2023-11-14 03:12:49.171373
48378,Canadian Food Inspection Agency,,Salmonella,Food,2012-11-16,2023-11-14 03:12:49.171373
48510,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2012-11-16,2023-11-14 03:12:49.171373
48508,Canadian Food Inspection Agency,,Sulphites,Food,2012-11-16,2023-11-14 03:12:49.171373
48500,Canadian Food Inspection Agency,,Sulphites,Food,2012-11-16,2023-11-14 03:12:49.171373
48437,Canadian Food Inspection Agency,,Extraneous Material,Food - Other,2012-11-16,2023-11-14 03:12:49.171373
70753,Transport Canada,Truck - Med. & H.D. recalled by NAVISTAR,Steering,Vehicles - Truck - Med. & H.D.,2012-11-16,2023-11-14 03:12:49.171373
48301,Health Canada,,,Health product - Medical device,2012-11-15,2023-11-14 03:12:49.171373
48370,Health Canada,,,Consumer product - Household items,2012-11-15,2023-11-14 03:12:49.171373
48422,Canadian Food Inspection Agency,,"Sesame seeds, Soy",Food,2012-11-15,2023-11-14 03:12:49.171373
48489,Canadian Food Inspection Agency,,Sulphites,Food,2012-11-15,2023-11-14 03:12:49.171373
48440,Health Canada,,,Consumer product - Sports and fitness,2012-11-15,2023-11-14 03:12:49.171373
48250,Health Canada,,,Food,2012-11-15,2023-11-14 03:12:49.171373
48362,Health Canada,,,Consumer product - Household items,2012-11-14,2023-11-14 03:12:49.171373
48568,Health Canada,,,Consumer product - Household items,2012-11-14,2023-11-14 03:12:49.171373
48503,Health Canada,,,Health product - Drugs,2012-11-13,2023-11-14 03:12:49.171373
48380,Canadian Food Inspection Agency,,Tree nut,Food,2012-11-13,2023-11-14 03:12:49.171373
48402,Health Canada,,Dosage,Health product - Drugs,2012-11-13,2023-11-14 03:12:49.171373
49383,Health Canada,,Product safety,Health product - Drugs,2012-11-12,2023-11-14 03:12:49.171373
50033,Health Canada,,,Health product - Medical device,2012-11-12,2023-11-14 03:12:49.171373
48443,Canadian Food Inspection Agency,,,Food - Other,2012-11-09,2023-11-14 03:12:49.171373
48355,Health Canada,,,Health product - Biologic or vaccine,2012-11-09,2023-11-14 03:12:49.171373
48433,Health Canada,,,"Health product - Drugs, Health product - Biologic or vaccine",2012-11-09,2023-11-14 03:12:49.171373
25476,Health Canada,,,"Consumer product - Household items, Consumer product - Other",2012-11-09,2023-11-14 03:12:49.171373
70726,Transport Canada,Car recalled by TOYOTA,Airbag,Vehicles - Car,2012-11-09,2023-11-14 03:12:49.171373
70738,Transport Canada,Motorcycle recalled by FRED DEELEY,Other,Vehicles - Motorcycle,2012-11-08,2023-11-14 03:12:49.171373
70759,Transport Canada,Truck - Med. & H.D. recalled by KENWORTH,Brakes,Vehicles - Truck - Med. & H.D.,2012-11-08,2023-11-14 03:12:49.171373
48493,Health Canada,,,Consumer product - Other,2012-11-08,2023-11-14 03:12:49.171373
48413,Health Canada,,,Health product - Medical device,2012-11-07,2023-11-14 03:12:49.171373
48328,Canadian Food Inspection Agency,,,Food - Other,2012-11-07,2023-11-14 03:12:49.171373
48344,Health Canada,,,"Consumer product - Specialized products, Health product - Medical device",2012-11-07,2023-11-14 03:12:49.171373
48454,Canadian Food Inspection Agency,,,Food,2012-11-07,2023-11-14 03:12:49.171373
48455,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2012-11-07,2023-11-14 03:12:49.171373
70729,Transport Canada,Truck - Med. & H.D. recalled by MITSUBISHI FUSO,Brakes,Vehicles - Truck - Med. & H.D.,2012-11-07,2023-11-14 03:12:49.171373
70732,Transport Canada,Child Car Seat recalled by BRITAX,Seats And Restraints,Vehicles - Child Car Seat,2012-11-07,2023-11-14 03:12:49.171373
48399,Health Canada,,Contamination,"Consumer product - Beauty and personal care, Health product - Drugs",2012-11-06,2023-11-14 03:12:49.171373
48585,Health Canada,,,Health product - Medical device,2012-11-05,2023-11-14 03:12:49.171373
70822,Transport Canada,Truck - Med. & H.D. recalled by NAVISTAR,Brakes,Vehicles - Truck - Med. & H.D.,2012-11-05,2023-11-14 03:12:49.171373
48377,Health Canada,,,Health product - Biologic or vaccine,2012-11-02,2023-11-14 03:12:49.171373
48360,Health Canada,,,Consumer product - Household items,2012-11-02,2023-11-14 03:12:49.171373
48410,Canadian Food Inspection Agency,,Salmonella,Food,2012-11-02,2023-11-14 03:12:49.171373
49053,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2012-11-02,2023-11-14 03:12:49.171373
48398,Canadian Food Inspection Agency,,Tree nut,Food,2012-11-01,2023-11-14 03:12:49.171373
70802,Transport Canada,Heavy Trailer recalled by K-LINE,Structure,Vehicles - Heavy Trailer,2012-11-01,2023-11-14 03:12:49.171373
70813,Transport Canada,Truck - Med. & H.D. recalled by PACCAR,Powertrain,Vehicles - Truck - Med. & H.D.,2012-10-31,2023-11-14 03:12:49.171373
25732,Health Canada,,,Health product - Biologic or vaccine,2012-10-31,2023-11-14 03:12:49.171373
48286,Canadian Food Inspection Agency,,Peanut,Food,2012-10-31,2023-11-14 03:12:49.171373
48306,Canadian Food Inspection Agency,,Non harmful (quality or spoilage),Food,2012-10-31,2023-11-14 03:12:49.171373
48359,Canadian Food Inspection Agency,,,Food - Other,2012-10-31,2023-11-14 03:12:49.171373
25755,Health Canada,,,Health product - Drugs,2012-10-31,2023-11-14 03:12:49.171373
48473,Health Canada,,,Health product - Medical device,2012-10-31,2023-11-14 03:12:49.171373
71573,Transport Canada,RV Trailer recalled by DUTCHMEN,Electrical,Vehicles - RV Trailer,2012-10-31,2023-11-14 03:12:49.171373
71736,Transport Canada,RV Trailer recalled by DUTCHMEN,Suspension,Vehicles - RV Trailer,2012-10-31,2023-11-14 03:12:49.171373
